date,p1.sm,p2.sm,p3.sm,p4.sm,p5.sm,p6.sm,p7.sm,p8.sm,p9.sm,p10.sm,p11.sm,p12.sm,p13.sm,p14.sm,p15.sm,p16.sm,p17.sm,p18.sm
2017-07-31,0.09475,0.113833333,0.123208333,0.116041667,0.126,0.1295,0.149708333,0.15975,0.12575,0.159458333,0.13325,0.105833333,0.142291667,0.148416667,0.114041667,0.132291667,0.086583333,0.109416667
2017-08-01,0.087625,0.104833333,0.113875,0.109583333,0.119916667,0.125708333,0.141833333,0.153083333,0.11725,0.150875,0.124625,0.100375,0.1305,0.142083333,0.110916667,0.126666667,0.080875,0.101166667
2017-08-02,0.100166667,0.1315,0.134666667,0.117291667,0.155125,0.123458333,0.156625,0.167083333,0.145083333,0.170041667,0.14025,0.108666667,0.170791667,0.181958333,0.125125,0.149875,0.10025,0.109458333
2017-08-03,0.151666667,0.181041667,0.184041667,0.151333333,0.201458333,0.1325,0.189041667,0.2115,0.200291667,0.2125,0.184208333,0.14175,0.237208333,0.227583333,0.148708333,0.180041667,0.134166667,0.166
2017-08-04,0.145041667,0.170625,0.171291667,0.145666667,0.184625,0.135166667,0.188333333,0.201125,0.184458333,0.203708333,0.18225,0.140541667,0.211958333,0.211333333,0.142416667,0.16825,0.133708333,0.163291667
2017-08-05,0.160166667,0.194041667,0.187833333,0.156333333,0.199666667,0.169625,0.214,0.221,0.206291667,0.222625,0.198041667,0.151416667,0.237041667,0.245208333,0.154416667,0.195125,0.152625,0.178875
2017-08-06,0.16225,0.194916667,0.196791667,0.164375,0.195791667,0.173291667,0.208333333,0.222541667,0.21,0.224291667,0.199625,0.154625,0.238375,0.227666667,0.156916667,0.194,0.150375,0.19375
2017-08-07,0.146291667,0.177791667,0.177083333,0.154041667,0.176375,0.160708333,0.192208333,0.204125,0.187083333,0.208541667,0.184875,0.141291667,0.214,0.2045,0.145083333,0.174875,0.135625,0.178041667
2017-08-08,0.14,0.171333333,0.169583333,0.148458333,0.167541667,0.158916667,0.186666667,0.196125,0.176875,0.202041667,0.177708333,0.136125,0.202875,0.194458333,0.139833333,0.166708333,0.130791667,0.17075
2017-08-09,0.130666667,0.1625,0.160416667,0.142083333,0.159208333,0.152541667,0.179333333,0.187958333,0.165791667,0.194041667,0.169125,0.129416667,0.190416667,0.184291667,0.13475,0.159583333,0.122,0.162
2017-08-10,0.120875,0.1525,0.149875,0.135208333,0.151125,0.14575,0.170916667,0.179083333,0.153458333,0.185208333,0.159625,0.121791667,0.176583333,0.174958333,0.130083333,0.152458333,0.11225,0.15175
2017-08-11,0.113458333,0.144166667,0.141375,0.129083333,0.144541667,0.141125,0.164166667,0.171583333,0.144083333,0.177875,0.151833333,0.116083333,0.165291667,0.168,0.126166667,0.146708333,0.104791667,0.142708333
2017-08-12,0.123625,0.148875,0.140916667,0.127,0.154458333,0.144458333,0.178541667,0.177583333,0.144791667,0.187333333,0.16225,0.117125,0.165291667,0.177041667,0.13,0.15325,0.118375,0.147166667
2017-08-13,0.133125,0.164,0.160083333,0.135583333,0.175041667,0.155083333,0.189958333,0.190208333,0.173166667,0.203791667,0.175208333,0.137333333,0.186166667,0.200666667,0.142791667,0.172708333,0.138333333,0.157166667
2017-08-14,0.120041667,0.15325,0.151375,0.132791667,0.155416667,0.151541667,0.170666667,0.179541667,0.159375,0.188791667,0.162833333,0.128041667,0.175416667,0.179875,0.134583333,0.160958333,0.117583333,0.14575
2017-08-15,0.122125,0.150083333,0.14625,0.130541667,0.155125,0.15225,0.17075,0.177541667,0.156916667,0.185625,0.164666667,0.124666667,0.16975,0.174041667,0.133208333,0.157541667,0.121625,0.146125
2017-08-16,0.11825,0.146416667,0.14425,0.128583333,0.15025,0.151333333,0.165833333,0.174,0.153166667,0.182333333,0.160666667,0.122958333,0.1655,0.170708333,0.131583333,0.15525,0.115708333,0.141833333
2017-08-17,0.109208333,0.136333333,0.13525,0.121833333,0.141083333,0.145166667,0.15775,0.167083333,0.142708333,0.172666667,0.150041667,0.116416667,0.153791667,0.162041667,0.1265,0.148708333,0.104375,0.13225
2017-08-18,0.118458333,0.13825,0.137208333,0.124833333,0.155791667,0.153625,0.170958333,0.172875,0.149541667,0.183041667,0.158958333,0.116833333,0.166083333,0.18125,0.129541667,0.156541667,0.117458333,0.137541667
2017-08-19,0.123333333,0.146458333,0.149583333,0.130458333,0.162041667,0.1595,0.173291667,0.178708333,0.157125,0.189583333,0.167208333,0.122541667,0.178875,0.184875,0.132125,0.1625,0.122458333,0.140833333
2017-08-20,0.112208333,0.13875,0.141041667,0.124375,0.146833333,0.14575,0.161708333,0.169,0.146208333,0.177916667,0.15575,0.116458333,0.165416667,0.170541667,0.124833333,0.153333333,0.109041667,0.131791667
2017-08-21,0.103708333,0.129125,0.132083333,0.118333333,0.137583333,0.138083333,0.1535,0.161458333,0.136833333,0.167958333,0.145708333,0.110416667,0.152125,0.160208333,0.119416667,0.145333333,0.099916667,0.123625
2017-08-22,0.099,0.121541667,0.125541667,0.113625,0.131625,0.133458333,0.148125,0.155833333,0.129625,0.160916667,0.138375,0.105625,0.141708333,0.153708333,0.115958333,0.139833333,0.093166667,0.117125
2017-08-23,0.122083333,0.156875,0.16175,0.14575,0.168166667,0.148333333,0.202833333,0.205083333,0.182083333,0.202791667,0.176791667,0.136958333,0.225541667,0.225416667,0.14475,0.175208333,0.13,0.144458333
2017-08-24,0.112,0.149125,0.15075,0.139375,0.153291667,0.141708333,0.171041667,0.187833333,0.162916667,0.184958333,0.165583333,0.128125,0.195291667,0.187458333,0.129875,0.158125,0.114208333,0.138583333
2017-08-25,0.10325,0.135958333,0.138458333,0.130458333,0.142875,0.13475,0.158791667,0.175625,0.148166667,0.172208333,0.154541667,0.118625,0.176833333,0.173083333,0.122083333,0.1485,0.104833333,0.130791667
2017-08-26,0.096333333,0.122333333,0.129,0.122666667,0.134958333,0.129916667,0.150416667,0.166291667,0.1305,0.162625,0.145166667,0.111458333,0.16225,0.163416667,0.117166667,0.141416667,0.096916667,0.12325
2017-08-27,0.090875,0.113791667,0.121333333,0.116166667,0.127833333,0.12575,0.143666667,0.1585,0.114583333,0.15425,0.136958333,0.10575,0.149416667,0.155625,0.112958333,0.135708333,0.08975,0.116
2017-08-28,0.085958333,0.105708333,0.114583333,0.109958333,0.121166667,0.122,0.137541667,0.151583333,0.107791667,0.146833333,0.129291667,0.100416667,0.137791667,0.149,0.109625,0.130833333,0.084125,0.108666667
2017-08-29,0.083166667,0.100791667,0.109958333,0.105541667,0.116666667,0.119666667,0.133416667,0.146291667,0.103208333,0.141541667,0.124166667,0.096666667,0.129666667,0.144375,0.107541667,0.126541667,0.081,0.10325
2017-08-30,0.082125,0.0985,0.107708333,0.103458333,0.114375,0.118166667,0.131458333,0.143,0.10075,0.139125,0.121375,0.094833333,0.124708333,0.141666667,0.105666667,0.123541667,0.079833333,0.100291667
2017-08-31,0.079375,0.094291667,0.103916667,0.099916667,0.10975,0.11525,0.127333333,0.1385,0.09675,0.133708333,0.116541667,0.091416667,0.117916667,0.137458333,0.103458333,0.120083333,0.077208333,0.095541667
2017-09-01,0.076791667,0.090458333,0.100291667,0.095916667,0.105625,0.111916667,0.123458333,0.133875,0.092875,0.128,0.112208333,0.088166667,0.111916667,0.133125,0.101458333,0.116791667,0.074916667,0.0915
2017-09-02,0.074083333,0.086458333,0.096666667,0.092166667,0.101166667,0.108416667,0.119,0.128833333,0.088958333,0.121833333,0.107333333,0.084916667,0.106041667,0.128583333,0.099375,0.113541667,0.072583333,0.087166667
2017-09-03,0.098,0.149625,0.1295,0.115708333,0.138583333,0.118458333,0.187875,0.169208333,0.139916667,0.157416667,0.134958333,0.110833333,0.192916667,0.201625,0.116875,0.161291667,0.124416667,0.102125
2017-09-04,0.127708333,0.179291667,0.177833333,0.151375,0.166541667,0.135041667,0.194125,0.207791667,0.172666667,0.201625,0.173875,0.14675,0.225541667,0.211458333,0.140125,0.172375,0.134916667,0.165416667
2017-09-05,0.117333333,0.152041667,0.158458333,0.140291667,0.148791667,0.125,0.168541667,0.18625,0.148916667,0.183208333,0.160583333,0.130416667,0.197875,0.186125,0.126333333,0.154958333,0.117958333,0.157916667
2017-09-06,0.13475,0.181458333,0.1745,0.153458333,0.167583333,0.141666667,0.206791667,0.198958333,0.168666667,0.198916667,0.180666667,0.147958333,0.216958333,0.224166667,0.142958333,0.180541667,0.147541667,0.173
2017-09-07,0.170291667,0.218791667,0.21,0.175208333,0.195208333,0.184541667,0.233166667,0.228166667,0.204875,0.229958333,0.21075,0.171458333,0.244625,0.246083333,0.165125,0.207375,0.173708333,0.211291667
2017-09-08,0.153833333,0.187791667,0.192791667,0.163041667,0.175833333,0.168916667,0.202458333,0.208666667,0.18575,0.214833333,0.19725,0.155375,0.223958333,0.217416667,0.15175,0.188583333,0.1545,0.197833333
2017-09-09,0.141208333,0.17325,0.179875,0.153916667,0.163458333,0.151833333,0.188625,0.194958333,0.170875,0.204125,0.186041667,0.144958333,0.208875,0.201125,0.142333333,0.175166667,0.140458333,0.186208333
2017-09-10,0.130833333,0.163166667,0.170041667,0.146666667,0.154125,0.141666667,0.179791667,0.185125,0.158458333,0.194833333,0.17625,0.137,0.196416667,0.189708333,0.135375,0.165791667,0.130958333,0.176458333
2017-09-11,0.120791667,0.153791667,0.161333333,0.140333333,0.146583333,0.134333333,0.17275,0.176791667,0.147583333,0.186208333,0.167,0.129916667,0.18425,0.179875,0.129416667,0.158333333,0.122041667,0.167541667
2017-09-12,0.112458333,0.144416667,0.152791667,0.133875,0.139375,0.128875,0.1655,0.168916667,0.13775,0.177916667,0.158,0.123208333,0.171833333,0.171375,0.124125,0.151666667,0.112791667,0.158708333
2017-09-13,0.104541667,0.135416667,0.144666667,0.12725,0.132875,0.124791667,0.158666667,0.160958333,0.129166667,0.170291667,0.149541667,0.1175,0.159833333,0.164291667,0.12,0.145833333,0.105166667,0.149625
2017-09-14,0.099375,0.129083333,0.138875,0.122708333,0.127916667,0.122333333,0.153958333,0.155333333,0.12275,0.164958333,0.1435,0.113333333,0.151416667,0.159541667,0.117416667,0.141375,0.100041667,0.142708333
2017-09-15,0.096541667,0.125375,0.134916667,0.119875,0.124708333,0.121208333,0.150833333,0.1515,0.118833333,0.161458333,0.139416667,0.111,0.145583333,0.155833333,0.115541667,0.137958333,0.097541667,0.137458333
2017-09-16,0.093958333,0.121166667,0.131,0.116625,0.121541667,0.11975,0.1475,0.14775,0.115208333,0.157416667,0.135291667,0.108333333,0.139625,0.152541667,0.113625,0.134916667,0.094416667,0.132125
2017-09-17,0.090458333,0.116125,0.126541667,0.112666667,0.117041667,0.118375,0.143458333,0.143458333,0.110833333,0.152625,0.130583333,0.105875,0.132416667,0.147666667,0.11175,0.131791667,0.090541667,0.125666667
2017-09-18,0.088166667,0.112291667,0.123083333,0.10975,0.113958333,0.117291667,0.140708333,0.14,0.107416667,0.14875,0.127333333,0.103583333,0.127333333,0.144958333,0.10975,0.129083333,0.087958333,0.120958333
2017-09-19,0.087291667,0.110333333,0.121166667,0.108458333,0.112291667,0.116125,0.139333333,0.137375,0.10475,0.147083333,0.125291667,0.102291667,0.124708333,0.143208333,0.108583333,0.1265,0.087,0.117833333
2017-09-20,0.088125,0.109458333,0.12,0.107666667,0.111125,0.115458333,0.138166667,0.135666667,0.10275,0.145708333,0.12375,0.101,0.122208333,0.1415,0.108,0.124708333,0.086583333,0.115333333
2017-09-21,0.085583333,0.106625,0.117791667,0.105333333,0.108041667,0.114041667,0.136583333,0.132541667,0.100166667,0.14275,0.121375,0.099125,0.118166667,0.138416667,0.106458333,0.122291667,0.0845,0.111541667
2017-09-22,0.081333333,0.100541667,0.112333333,0.101166667,0.102916667,0.111291667,0.132375,0.128041667,0.095291667,0.136375,0.116875,0.096,0.111166667,0.1335,0.103375,0.119333333,0.080541667,0.104833333
2017-09-23,0.077625,0.094333333,0.106791667,0.096625,0.097958333,0.109041667,0.127375,0.123541667,0.090333333,0.129416667,0.111666667,0.092958333,0.104166667,0.128791667,0.100916667,0.116208333,0.076875,0.098083333
2017-09-24,0.074458333,0.088208333,0.101083333,0.091875,0.093,0.106541667,0.121291667,0.118541667,0.0855,0.122125,0.106041667,0.09025,0.0975,0.124333333,0.098875,0.113125,0.073708333,0.091291667
2017-09-25,0.071708333,0.083541667,0.096041667,0.088041667,0.088791667,0.104125,0.115916667,0.114416667,0.081416667,0.115583333,0.1015,0.088041667,0.092375,0.120625,0.096416667,0.110458333,0.071166667,0.085958333
2017-09-26,0.069541667,0.080291667,0.092,0.085125,0.085875,0.102291667,0.111458333,0.110833333,0.07825,0.110166667,0.098,0.08625,0.088916667,0.117875,0.09525,0.108291667,0.069666667,0.081833333
2017-09-27,0.067583333,0.078041667,0.088875,0.082583333,0.083,0.100541667,0.107333333,0.107791667,0.075833333,0.10525,0.094875,0.084416667,0.086458333,0.114875,0.093625,0.106166667,0.068583333,0.078708333
2017-09-28,0.066208333,0.075708333,0.085291667,0.080166667,0.080416667,0.098958333,0.102791667,0.104708333,0.072875,0.100833333,0.091708333,0.0825,0.083708333,0.111833333,0.092166667,0.104,0.0675,0.075708333
2017-09-29,0.06475,0.07375,0.082666667,0.077916667,0.078416667,0.096625,0.099666667,0.101583333,0.071041667,0.09725,0.089208333,0.081291667,0.08175,0.109416667,0.090666667,0.102291667,0.066583333,0.073583333
2017-09-30,0.0675,0.07375,0.082833333,0.077083333,0.078333333,0.096583333,0.099666667,0.1,0.070541667,0.096541667,0.088,0.083416667,0.08175,0.112,0.090583333,0.107166667,0.066875,0.073
2017-10-01,0.068583333,0.074125,0.082958333,0.076916667,0.078291667,0.095708333,0.099333333,0.098833333,0.070541667,0.096291667,0.087833333,0.083625,0.081625,0.113291667,0.09075,0.107083333,0.066666667,0.072666667
2017-10-02,0.065208333,0.072708333,0.081666667,0.075708333,0.076333333,0.093875,0.09725,0.096208333,0.068958333,0.094166667,0.086208333,0.080583333,0.080625,0.109708333,0.089333333,0.101875,0.065833333,0.071625
2017-10-03,0.063166667,0.071625,0.080625,0.074833333,0.074666667,0.092583333,0.095375,0.093791667,0.06775,0.091875,0.084291667,0.078666667,0.079708333,0.106958333,0.087708333,0.099083333,0.065375,0.070583333
2017-10-04,0.062375,0.070708333,0.079041667,0.073958333,0.07375,0.091208333,0.093625,0.092166667,0.066708333,0.089875,0.0825,0.077,0.079041667,0.104708333,0.086708333,0.096625,0.064791667,0.069708333
2017-10-05,0.06175,0.069625,0.077833333,0.073166667,0.072291667,0.089458333,0.092125,0.090125,0.065625,0.087791667,0.080375,0.075583333,0.078333333,0.102583333,0.085583333,0.094333333,0.063958333,0.068541667
2017-10-06,0.061083333,0.069,0.076416667,0.072,0.071,0.088083333,0.090291667,0.08825,0.064833333,0.086458333,0.079,0.074541667,0.077041667,0.100708333,0.084666667,0.092583333,0.063583333,0.06775
2017-10-07,0.060875,0.068625,0.075625,0.071791667,0.070708333,0.087125,0.089625,0.087041667,0.064208333,0.086125,0.078375,0.073625,0.077041667,0.099625,0.083958333,0.091333333,0.06325,0.067125
2017-10-08,0.072125,0.119333333,0.104083333,0.076041667,0.11675,0.087291667,0.105,0.107125,0.096916667,0.104833333,0.084166667,0.097083333,0.155083333,0.148333333,0.091,0.122125,0.09725,0.071458333
2017-10-09,0.10025,0.200375,0.179208333,0.1045,0.183041667,0.089875,0.187708333,0.164916667,0.153375,0.157291667,0.121125,0.146916667,0.237125,0.221416667,0.121208333,0.171625,0.141166667,0.1015
2017-10-10,0.130375,0.1895,0.190041667,0.13675,0.174916667,0.095041667,0.191375,0.192208333,0.16575,0.18625,0.156208333,0.155166667,0.222833333,0.21125,0.139083333,0.176291667,0.133166667,0.165708333
2017-10-11,0.119666667,0.159,0.1645,0.12975,0.151083333,0.100291667,0.161291667,0.172375,0.141083333,0.171708333,0.147083333,0.136958333,0.194208333,0.182791667,0.125333333,0.158458333,0.11575,0.152625
2017-10-12,0.110875,0.146,0.151375,0.123541667,0.139708333,0.102916667,0.150291667,0.161875,0.128875,0.162041667,0.140625,0.128,0.178708333,0.170625,0.118208333,0.149916667,0.108041667,0.144416667
2017-10-13,0.104208333,0.137625,0.142666667,0.118875,0.132166667,0.103916667,0.143666667,0.15425,0.121125,0.155125,0.13575,0.12225,0.167625,0.163291667,0.113916667,0.144041667,0.102541667,0.138083333
2017-10-14,0.098666667,0.131708333,0.136708333,0.115291667,0.126875,0.10375,0.13925,0.148583333,0.116083333,0.149958333,0.132041667,0.118666667,0.15975,0.158291667,0.111375,0.1395,0.099,0.133041667
2017-10-15,0.09525,0.127625,0.132458333,0.112625,0.122875,0.104125,0.136208333,0.142958333,0.112208333,0.146208333,0.129291667,0.115666667,0.154125,0.154708333,0.109541667,0.135958333,0.096541667,0.129333333
2017-10-16,0.100458333,0.1385,0.130375,0.113208333,0.124333333,0.105666667,0.151416667,0.143291667,0.112458333,0.145875,0.137458333,0.120791667,0.157416667,0.165416667,0.112166667,0.136958333,0.096416667,0.131333333
2017-10-17,0.093125,0.130833333,0.126958333,0.110875,0.121666667,0.106458333,0.141583333,0.137166667,0.109291667,0.142916667,0.132708333,0.117958333,0.15075,0.157125,0.110083333,0.133,0.093333333,0.125916667
2017-10-18,0.087666667,0.124458333,0.123375,0.108333333,0.117291667,0.10675,0.136541667,0.132166667,0.105958333,0.138625,0.128875,0.114416667,0.143791667,0.150291667,0.107416667,0.129708333,0.090083333,0.120875
2017-10-19,0.082666667,0.118375,0.1195,0.104916667,0.112458333,0.105666667,0.131958333,0.127375,0.102291667,0.134208333,0.124708333,0.111125,0.1365,0.144416667,0.105041667,0.126666667,0.086875,0.116
2017-10-20,0.078125,0.112166667,0.115333333,0.10125,0.10775,0.103666667,0.127166667,0.122291667,0.098416667,0.129083333,0.1205,0.10775,0.129125,0.139416667,0.102583333,0.123416667,0.083166667,0.111666667
2017-10-21,0.074125,0.106125,0.111333333,0.097625,0.102958333,0.101416667,0.123416667,0.117125,0.094166667,0.12325,0.116333333,0.104458333,0.121583333,0.134416667,0.100541667,0.120208333,0.079708333,0.108541667
2017-10-22,0.071458333,0.100958333,0.107625,0.093958333,0.098541667,0.099708333,0.119833333,0.113375,0.090833333,0.118083333,0.112416667,0.102208333,0.114791667,0.130041667,0.099041667,0.117541667,0.077208333,0.103333333
2017-10-23,0.070125,0.097458333,0.105083333,0.091833333,0.095916667,0.098416667,0.117666667,0.110458333,0.088625,0.114333333,0.110291667,0.100333333,0.110708333,0.12775,0.098,0.114958333,0.075916667,0.099666667
2017-10-24,0.079458333,0.117125,0.108166667,0.094166667,0.10475,0.106625,0.142416667,0.116583333,0.097416667,0.1185,0.119,0.108541667,0.128666667,0.149166667,0.102166667,0.124333333,0.089666667,0.103583333
2017-10-25,0.20475,0.295625,0.24875,0.18975,0.280416667,0.223708333,0.2795,0.24475,0.264916667,0.255125,0.220666667,0.216416667,0.321083333,0.298333333,0.18475,0.2445,0.205833333,0.245
2017-10-26,0.226333333,0.296875,0.2605,0.207791667,0.266583333,0.2555,0.315291667,0.266541667,0.274625,0.271583333,0.243166667,0.235,0.316583333,0.308166667,0.202166667,0.257125,0.225958333,0.274416667
2017-10-27,0.182583333,0.233375,0.21975,0.184666667,0.217083333,0.197375,0.274583333,0.229291667,0.212625,0.251333333,0.210375,0.180625,0.249,0.231458333,0.163,0.209541667,0.160708333,0.224916667
2017-10-28,0.169833333,0.215833333,0.203708333,0.172833333,0.196875,0.181708333,0.246416667,0.215583333,0.190583333,0.238375,0.199458333,0.166125,0.226041667,0.209916667,0.149875,0.194083333,0.149333333,0.207791667
2017-10-29,0.182625,0.238166667,0.211958333,0.181125,0.205416667,0.195708333,0.253,0.224291667,0.202125,0.242166667,0.211833333,0.182958333,0.234625,0.226875,0.157291667,0.205333333,0.175458333,0.220208333
2017-10-30,0.212708333,0.301208333,0.24875,0.219375,0.266166667,0.241375,0.352875,0.275041667,0.246416667,0.287166667,0.249541667,0.220958333,0.285291667,0.278166667,0.192458333,0.244958333,0.198458333,0.271208333
2017-10-31,0.183125,0.247083333,0.216083333,0.186875,0.22675,0.198333333,0.283333333,0.245041667,0.204583333,0.259541667,0.22025,0.178875,0.239791667,0.225375,0.161875,0.205083333,0.158625,0.226625
2017-11-01,0.173666667,0.230458333,0.204708333,0.176625,0.210541667,0.186375,0.255958333,0.230708333,0.189625,0.247,0.210208333,0.167541667,0.222875,0.209791667,0.151333333,0.193791667,0.150541667,0.212541667
2017-11-02,0.169166667,0.22175,0.198625,0.171833333,0.200708333,0.1815,0.243208333,0.223208333,0.18175,0.240458333,0.204375,0.162375,0.214708333,0.201833333,0.145625,0.189208333,0.146916667,0.205541667
2017-11-03,0.1655,0.215291667,0.193541667,0.168041667,0.193583333,0.176583333,0.23475,0.217875,0.175708333,0.235083333,0.199916667,0.15825,0.208625,0.195208333,0.141458333,0.184708333,0.143583333,0.199875
2017-11-04,0.162304348,0.210541667,0.189666667,0.165166667,0.18875,0.172208333,0.229083333,0.213666667,0.171208333,0.231333333,0.196833333,0.154875,0.203916667,0.190291667,0.138166667,0.181041667,0.140791667,0.195083333
2017-11-05,0.160916667,0.20925,0.187375,0.164,0.1855,0.169708333,0.225666667,0.211458333,0.167916667,0.22875,0.194458333,0.15275,0.200791667,0.186875,0.135833333,0.178583333,0.138791667,0.191875
2017-11-06,0.166125,0.219125,0.188916667,0.169416667,0.187,0.174083333,0.228291667,0.215625,0.170583333,0.230083333,0.201333333,0.158708333,0.208416667,0.196625,0.139125,0.18175,0.150125,0.193583333
2017-11-07,0.169541667,0.219958333,0.194541667,0.1735,0.190291667,0.1815,0.227208333,0.217875,0.1795,0.231583333,0.203875,0.166416667,0.22025,0.204,0.145333333,0.185875,0.152,0.1985
2017-11-08,0.164625,0.211958333,0.190375,0.168958333,0.18525,0.176833333,0.224458333,0.212958333,0.174625,0.227958333,0.199,0.160333333,0.212416667,0.194416667,0.140375,0.181,0.144958333,0.195583333
2017-11-09,0.162375,0.208791667,0.187958333,0.167041667,0.183333333,0.173875,0.222666667,0.211541667,0.171291667,0.226166667,0.196708333,0.157,0.2085,0.189708333,0.137833333,0.177958333,0.142208333,0.193166667
2017-11-10,0.161791667,0.208625,0.18675,0.16575,0.182458333,0.17175,0.221875,0.211041667,0.170166667,0.224791667,0.198208333,0.154625,0.206166667,0.187833333,0.136208333,0.176458333,0.142791667,0.191541667
2017-11-11,0.160625,0.204416667,0.184291667,0.163833333,0.181625,0.1675,0.219666667,0.209416667,0.167291667,0.221916667,0.195541667,0.15025,0.202875,0.184916667,0.135,0.175,0.137375,0.188708333
2017-11-12,0.160041667,0.203958333,0.184,0.164083333,0.180666667,0.168083333,0.218791667,0.209208333,0.166833333,0.221583333,0.194041667,0.150041667,0.201666667,0.18375,0.135,0.173875,0.137083333,0.188
2017-11-13,0.159625,0.203541667,0.184,0.164208333,0.179666667,0.1675,0.21775,0.209,0.166791667,0.221041667,0.194416667,0.15,0.201333333,0.182958333,0.135,0.172666667,0.138541667,0.187958333
2017-11-14,0.158916667,0.204416667,0.18425,0.164,0.178875,0.16975,0.21775,0.209083333,0.166166667,0.220916667,0.196083333,0.151166667,0.201166667,0.183291667,0.135041667,0.173416667,0.140458333,0.187
2017-11-15,0.158541667,0.203291667,0.183791667,0.163625,0.178875,0.169916667,0.216125,0.208333333,0.16625,0.220208333,0.195916667,0.1515,0.20075,0.183625,0.135333333,0.172666667,0.139166667,0.186791667
2017-11-16,0.171958333,0.227041667,0.193375,0.170291667,0.191833333,0.17775,0.227583333,0.221833333,0.179666667,0.226666667,0.206208333,0.165916667,0.218833333,0.207416667,0.145708333,0.185416667,0.16175,0.191833333
2017-11-17,0.176583333,0.225333333,0.206333333,0.176291667,0.1985,0.188,0.22725,0.227333333,0.193208333,0.230625,0.2095,0.174666667,0.233208333,0.215416667,0.156458333,0.195958333,0.158875,0.20325
2017-11-18,0.168833333,0.214625,0.197375,0.17075,0.189125,0.181166667,0.22275,0.218541667,0.184041667,0.226166667,0.203,0.164291667,0.221583333,0.203833333,0.148041667,0.186916667,0.148916667,0.199208333
2017-11-19,0.184333333,0.240375,0.210208333,0.1825,0.204375,0.195666667,0.235,0.233875,0.199916667,0.234333333,0.219083333,0.179916667,0.238333333,0.222958333,0.159375,0.202208333,0.170875,0.209416667
2017-11-20,0.174791667,0.219875,0.203958333,0.175625,0.195333333,0.187375,0.227208333,0.224833333,0.192166667,0.229583333,0.20775,0.169666667,0.22925,0.210875,0.152416667,0.193416667,0.153875,0.208583333
2017-11-21,0.172875,0.21375,0.197875,0.171958333,0.18975,0.181333333,0.224708333,0.219625,0.18475,0.227291667,0.202916667,0.16375,0.220791667,0.204041667,0.14725,0.187375,0.148333333,0.204208333
2017-11-22,0.17125,0.223916667,0.199416667,0.173791667,0.194041667,0.186416667,0.227958333,0.222083333,0.18825,0.229541667,0.211416667,0.170791667,0.224958333,0.211708333,0.152041667,0.191541667,0.158875,0.204
2017-11-23,0.173,0.220958333,0.202375,0.175166667,0.194791667,0.189,0.226583333,0.222583333,0.191375,0.23,0.2095,0.171916667,0.227708333,0.211375,0.154791667,0.193125,0.157625,0.2065
2017-11-24,0.168833333,0.213958333,0.196708333,0.171708333,0.189375,0.1825,0.223958333,0.218791667,0.184708333,0.227541667,0.204291667,0.164875,0.220208333,0.203291667,0.148666667,0.187166667,0.149208333,0.203208333
2017-11-25,0.16625,0.210875,0.19375,0.170041667,0.186708333,0.179,0.222625,0.217375,0.180375,0.226375,0.20175,0.161208333,0.215791667,0.1985,0.145333333,0.183875,0.146958333,0.201166667
2017-11-26,0.163875,0.208041667,0.190958333,0.16825,0.184583333,0.176125,0.220541667,0.215416667,0.176708333,0.2245,0.199458333,0.158791667,0.211916667,0.194583333,0.142916667,0.180833333,0.144708333,0.198541667
2017-11-27,0.161916667,0.205916667,0.188541667,0.16675,0.182833333,0.174125,0.218833333,0.2135,0.173958333,0.222833333,0.198625,0.156416667,0.208958333,0.19125,0.140708333,0.178708333,0.142625,0.196
2017-11-28,0.159791667,0.203875,0.186208333,0.164791667,0.181458333,0.172333333,0.217375,0.211458333,0.17125,0.221083333,0.196083333,0.1545,0.20625,0.188166667,0.139,0.176666667,0.139916667,0.193833333
2017-11-29,0.161375,0.202791667,0.185541667,0.164958333,0.179833333,0.171833333,0.216125,0.211,0.170083333,0.220666667,0.193666667,0.153916667,0.205125,0.186916667,0.137916667,0.175541667,0.140333333,0.192583333
2017-11-30,0.157541667,0.201125,0.183541667,0.163291667,0.178583333,0.170375,0.214583333,0.209041667,0.168125,0.219,0.192083333,0.152333333,0.202958333,0.184416667,0.136666667,0.173541667,0.13875,0.190625
2017-12-01,0.16475,0.215125,0.188666667,0.166458333,0.184375,0.178083333,0.22025,0.214916667,0.174791667,0.223125,0.203291667,0.159291667,0.212625,0.196041667,0.140083333,0.179625,0.147708333,0.191541667
2017-12-02,0.161416667,0.208291667,0.187166667,0.165833333,0.181333333,0.175666667,0.215875,0.211625,0.173916667,0.221083333,0.197583333,0.15775,0.209541667,0.190916667,0.1395,0.177083333,0.143958333,0.191041667
2017-12-03,0.1595,0.205083333,0.185375,0.164083333,0.179125,0.173333333,0.214041667,0.209291667,0.17175,0.219958333,0.195,0.155625,0.206458333,0.187333333,0.138,0.174833333,0.141625,0.190416667
2017-12-04,0.158333333,0.203,0.183833333,0.163291667,0.177208333,0.170916667,0.21275,0.205666667,0.169291667,0.218791667,0.193416667,0.154791667,0.203875,0.185041667,0.136833333,0.172708333,0.139208333,0.189458333
2017-12-05,0.15975,0.208,0.184208333,0.163541667,0.176541667,0.171,0.214458333,0.203458333,0.169625,0.220291667,0.196041667,0.157166667,0.204833333,0.184708333,0.136708333,0.173916667,0.139666667,0.188916667
