SWaN1,,,,,,,,
DateTime,,SensorID,,VWC,,Temp,,BEC
9/15/20 0:00,,4,,2218.32,,18.9,,2
9/15/20 0:00,,1,,2229.19,,16,,3
9/15/20 0:00,,2,,2239.04,,15.3,,2
9/15/20 0:00,,3,,2321.45,,19,,1
9/15/20 0:00,,4,,2219.58,,18.8,,2
9/15/20 0:00,,1,,2230.14,,16,,2
9/15/20 0:00,,2,,2240.68,,15.3,,2
9/15/20 0:00,,3,,2321.5,,18.9,,1
9/15/20 0:00,,4,,2220.48,,18.8,,2
9/15/20 0:00,,1,,2222.78,,16,,2
9/15/20 0:00,,2,,2240.59,,15.4,,2
9/15/20 0:00,,3,,2321.05,,18.9,,1
9/15/20 0:00,,4,,2216.7,,18.8,,1
9/15/20 0:00,,1,,2222.86,,16,,2
9/15/20 0:00,,2,,2240,,15.4,,2
9/15/20 0:00,,3,,2320.71,,18.9,,2
9/15/20 0:00,,4,,2214.71,,18.8,,2
9/15/20 0:00,,1,,2222.62,,16,,2
9/15/20 0:00,,2,,2240.62,,15.4,,2
9/15/20 0:00,,3,,2318.59,,18.9,,1
9/15/20 0:00,,4,,2218.1,,18.8,,2
9/15/20 0:00,,1,,2223.03,,16,,2
9/15/20 0:00,,2,,2238.65,,15.4,,1
9/15/20 0:00,,3,,2321.31,,18.9,,1
9/15/20 0:00,,4,,2217.17,,18.8,,1
9/15/20 0:00,,1,,2229.2,,16,,3
9/15/20 0:00,,2,,2240.08,,15.4,,2
9/15/20 0:00,,3,,2318.5,,18.9,,1
9/15/20 0:00,,4,,2217.55,,18.7,,1
9/15/20 0:00,,1,,2230.02,,16,,3
9/15/20 0:00,,2,,2239.8,,15.4,,2
9/15/20 0:00,,3,,2320.48,,18.9,,2
9/15/20 0:00,,4,,2217.17,,18.7,,1
9/15/20 0:00,,1,,2229.31,,16,,3
9/15/20 0:00,,2,,2238.2,,15.4,,1
9/15/20 0:00,,3,,2317.75,,18.9,,1
9/15/20 0:00,,4,,2216.73,,18.7,,1
9/15/20 0:00,,1,,2222.08,,16,,2
9/15/20 0:00,,2,,2237.47,,15.4,,1
9/15/20 0:00,,3,,2319.24,,18.9,,1
9/15/20 0:00,,4,,2215.98,,18.7,,1
9/15/20 0:00,,1,,2229.5,,16,,2
9/15/20 0:00,,2,,2239.05,,15.4,,2
9/15/20 0:00,,3,,2317.23,,18.9,,1
9/15/20 0:00,,4,,2216.15,,18.7,,1
9/15/20 0:00,,1,,2229.82,,16,,3
9/15/20 0:00,,2,,2238.1,,15.4,,2
9/15/20 0:00,,3,,2319.17,,18.9,,1
9/15/20 0:00,,4,,2215.36,,18.7,,1
9/15/20 0:00,,1,,2222.71,,16,,2
9/15/20 0:00,,2,,2239.14,,15.4,,2
9/15/20 0:00,,3,,2319.27,,18.9,,2
9/15/20 0:00,,4,,2215.7,,18.7,,2
9/15/20 0:00,,1,,2228.87,,16,,2
9/15/20 0:00,,2,,2237.02,,15.4,,1
9/15/20 0:00,,3,,2319.03,,18.9,,1
9/15/20 0:00,,4,,2211.92,,18.6,,2
9/15/20 0:00,,1,,2221.91,,16,,3
9/15/20 0:00,,2,,2239.13,,15.5,,2
9/15/20 0:00,,3,,2318.61,,18.9,,1
9/15/20 0:00,,4,,2212.06,,18.6,,1
9/15/20 0:00,,1,,2229.67,,16,,2
9/15/20 0:00,,2,,2239.21,,15.5,,2
9/15/20 0:00,,3,,2318.82,,18.8,,1
9/15/20 0:00,,4,,2211.77,,18.6,,2
9/15/20 0:00,,1,,2229.22,,15.9,,2
9/15/20 0:00,,2,,2237.19,,15.5,,2
9/15/20 0:00,,3,,2319.34,,18.8,,2
9/15/20 0:00,,4,,2212.02,,18.6,,2
11/19/20 10:00,,1,,2398.63,,8.1,,4
11/19/20 10:00,,2,,2454.51,,5.5,,2
11/19/20 10:00,,3,,2541.84,,11.5,,2
