SWaN2,,,,,,,,
DateTime,,SensorID,,VWC,,Temp,,BEC
9/15/20 0:00,,2,,2233.13,,15.4,,4
9/15/20 0:00,,3,,2187.89,,18.8,,1
9/15/20 0:00,,4,,2324,,18.7,,2
9/15/20 0:00,,1,,2297.53,,15.9,,1
9/15/20 0:00,,2,,2231.65,,15.4,,4
9/15/20 0:00,,3,,2187.92,,18.8,,1
9/15/20 0:00,,4,,2323.62,,18.7,,2
9/15/20 0:00,,1,,2286.08,,15.9,,1
9/15/20 0:00,,2,,2228.09,,15.5,,4
9/15/20 0:00,,3,,2189.19,,18.8,,1
9/15/20 0:00,,4,,2324.4,,18.7,,2
9/15/20 0:00,,1,,2286.89,,15.9,,1
9/15/20 0:00,,2,,2227.43,,15.5,,4
9/15/20 0:00,,3,,2187.03,,18.8,,1
9/15/20 0:00,,4,,2316.81,,18.7,,2
9/15/20 0:00,,1,,2295.89,,15.9,,1
9/15/20 0:00,,2,,2229.1,,15.5,,4
9/15/20 0:00,,3,,2188.68,,18.8,,1
9/15/20 0:00,,4,,2316.67,,18.7,,2
9/15/20 0:00,,1,,2289.9,,15.9,,1
9/15/20 0:00,,2,,2226.1,,15.5,,4
9/15/20 0:00,,3,,2187.82,,18.8,,1
9/15/20 0:00,,4,,2317.84,,18.7,,2
9/15/20 0:00,,1,,2294.68,,15.8,,1
9/15/20 0:00,,2,,2225,,15.5,,4
9/15/20 0:00,,3,,2188.44,,18.7,,1
9/15/20 0:00,,4,,2323.84,,18.6,,2
9/15/20 0:00,,1,,2294.51,,15.8,,1
9/15/20 0:00,,2,,2224.95,,15.5,,4
9/15/20 0:00,,3,,2189.42,,18.7,,1
9/15/20 0:00,,4,,2322.8,,18.6,,2
9/15/20 0:00,,1,,2284.53,,15.8,,1
9/15/20 0:00,,2,,2224.6,,15.5,,4
9/15/20 0:00,,3,,2189.24,,18.7,,1
9/15/20 0:00,,4,,2323.4,,18.6,,2
9/15/20 0:00,,1,,2293.99,,15.8,,1
9/15/20 0:00,,2,,2226.86,,15.5,,4
9/15/20 0:00,,3,,2188.51,,18.7,,1
9/15/20 0:00,,4,,2317.02,,18.6,,2
9/15/20 0:00,,1,,2284.04,,15.8,,1
9/15/20 0:00,,2,,2225.92,,15.5,,4
9/15/20 0:00,,3,,2187.67,,18.7,,1
9/15/20 0:00,,4,,2323.22,,18.6,,1
9/15/20 0:00,,1,,2292.47,,15.8,,1
9/15/20 0:00,,2,,2225.4,,15.5,,4
9/15/20 0:00,,3,,2187.51,,18.7,,1
9/15/20 0:00,,4,,2322.23,,18.6,,2
11/19/20 11:00,,1,,2618.34,,9.2,,2
11/19/20 11:00,,2,,2623.33,,7.7,,6
11/19/20 11:00,,3,,2333.59,,10.8,,1
11/19/20 11:00,,4,,2521.48,,9.2,,3
11/19/20 12:00,,1,,2635.31,,9.2,,2
11/19/20 12:00,,2,,2633.01,,7.6,,6
11/19/20 12:00,,3,,2335.29,,10.7,,1
11/19/20 12:00,,4,,2536.52,,9.1,,3
11/19/20 13:00,,1,,2635.08,,9.2,,2
11/19/20 13:00,,2,,2639.09,,7.6,,6
11/19/20 13:00,,3,,2334.12,,10.7,,2
11/19/20 13:00,,4,,2536.32,,9,,3
11/19/20 14:00,,1,,2631.92,,9.2,,2
11/19/20 14:00,,2,,2638.96,,7.6,,6
11/19/20 14:00,,3,,2334.52,,10.6,,1
11/19/20 14:00,,4,,2529.71,,9,,3
11/19/20 15:00,,1,,2633.98,,9.1,,2
11/19/20 15:00,,2,,2639.02,,7.5,,6
11/19/20 15:00,,3,,2334.47,,10.6,,1
11/19/20 15:00,,4,,2535.79,,8.9,,3
7/7/20 0:00,,1,,NA,,NA,,NA
7/7/20 0:00,,2,,NA,,NA,,NA
7/7/20 0:00,,3,,NA,,NA,,NA
7/7/20 0:00,,4,,NA,,NA,,NA
12/16/19 12:00,,1,,2729.98,,4.2,,2
12/16/19 12:00,,2,,2713.95,,3.2,,9
12/16/19 12:00,,3,,2447.21,,7.2,,2
12/16/19 12:00,,4,,2623.88,,7.1,,3
12/16/19 13:00,,1,,2728.38,,4.2,,2
12/16/19 13:00,,2,,2649.89,,3.2,,8
12/16/19 13:00,,3,,2444.77,,7.2,,1
12/16/19 13:00,,4,,2627.45,,7.1,,3
12/16/19 14:00,,1,,2702.77,,4.2,,2
12/16/19 14:00,,2,,2646.17,,3.2,,8
12/16/19 14:00,,3,,2442.94,,7.2,,1
12/16/19 14:00,,4,,2601.01,,7,,3
12/16/19 15:00,,1,,2724.01,,4.2,,2
12/16/19 15:00,,2,,2652.6,,3.2,,9
12/16/19 15:00,,3,,2445,,7.2,,1
12/16/19 15:00,,4,,2627.43,,6.9,,3
12/16/19 16:00,,1,,2723.32,,4.2,,2
12/16/19 16:00,,2,,2447.87,,3.2,,8
12/16/19 16:00,,3,,2443.39,,7.2,,1
12/16/19 16:00,,4,,2621.42,,6.8,,3
12/16/19 16:19,,1,,2701.97,,4.2,,2
12/16/19 16:19,,2,,2697.21,,3.2,,8
12/16/19 16:19,,3,,2444.1,,7.2,,2
12/16/19 16:19,,4,,2602.13,,6.8,,3
12/16/19 16:20,,1,,2698.51,,4.2,,2
12/16/19 16:20,,2,,2679.68,,3.2,,9
12/16/19 16:20,,3,,2441.53,,7.2,,1
12/16/19 16:20,,4,,2599.49,,6.8,,5
12/16/19 16:21,,1,,2697.06,,4.2,,2
12/16/19 16:21,,2,,2698.2,,3.2,,8
12/16/19 16:21,,3,,2440.87,,7.2,,1
12/16/19 16:21,,4,,2597.91,,6.8,,4
12/16/19 16:30,,1,,2708.07,,4.2,,2
12/16/19 16:30,,2,,2628.72,,3.2,,8
12/16/19 16:30,,3,,2439.57,,7.2,,1
12/16/19 16:30,,4,,2603.02,,6.8,,3
12/16/19 16:40,,1,,2703.76,,4.2,,2
12/16/19 16:40,,2,,2725,,3.2,,9
12/16/19 16:40,,3,,2439.4,,7.2,,1
12/16/19 16:40,,4,,2601.18,,6.8,,3
12/16/19 16:50,,1,,2707.29,,4.2,,2
12/16/19 16:50,,2,,2723,,3.2,,8
12/16/19 16:50,,3,,2439.16,,7.2,,1
12/16/19 16:50,,4,,2604.73,,6.8,,4
12/16/19 17:00,,1,,2703.47,,4.2,,2
12/16/19 17:00,,2,,2727.19,,3.2,,8
12/16/19 17:00,,3,,2439.32,,7.2,,1
12/16/19 17:00,,4,,2600.92,,6.7,,4
12/16/19 17:10,,1,,2703.95,,4.2,,2
12/16/19 17:10,,2,,2722.62,,3.2,,8
12/16/19 17:10,,3,,2438.46,,7.1,,1
12/16/19 17:10,,4,,2604.62,,6.7,,3
12/16/19 17:20,,1,,2706.82,,4.2,,2
12/16/19 17:20,,2,,2725.51,,3.2,,8
12/16/19 17:20,,3,,2438.88,,7.1,,1
12/16/19 17:20,,4,,2600.75,,6.7,,3
12/16/19 17:30,,1,,2707.24,,4.2,,2
12/16/19 17:30,,2,,2726.62,,3.2,,8
12/16/19 17:30,,3,,2438.53,,7.1,,1
12/16/19 17:30,,4,,2604.45,,6.7,,3
12/16/19 17:40,,1,,2706.31,,4.2,,2
12/16/19 17:40,,2,,2725.35,,3.2,,8
12/16/19 17:40,,3,,2437.69,,7.1,,1
12/16/19 17:40,,4,,2604.16,,6.7,,4
12/16/19 17:50,,1,,2703.14,,4.2,,2
12/16/19 17:50,,2,,2726.54,,3.2,,9
12/16/19 17:50,,3,,2437.99,,7.1,,1
12/16/19 17:50,,4,,2604.23,,6.7,,3
12/16/19 18:00,,1,,2705.49,,4.2,,2
12/16/19 18:00,,2,,2725.23,,3.2,,9
12/16/19 18:00,,3,,2437.65,,7.1,,1
12/16/19 18:00,,4,,2604.67,,6.6,,3
12/16/19 18:10,,1,,2702.62,,4.3,,2
12/16/19 18:10,,2,,2721.17,,3.2,,8
12/16/19 18:10,,3,,2437.62,,7.1,,1
12/16/19 18:10,,4,,2604.65,,6.6,,4
12/16/19 18:20,,1,,2705.68,,4.3,,2
12/16/19 18:20,,2,,2722.23,,3.2,,8
12/16/19 18:20,,3,,2437.56,,7.1,,1
12/16/19 18:20,,4,,2600.54,,6.6,,3
12/16/19 18:30,,1,,2702.01,,4.3,,2
12/16/19 18:30,,2,,2722.1,,3.2,,8
12/16/19 18:30,,3,,2437.07,,7.1,,1
12/16/19 18:30,,4,,2604.18,,6.6,,3
12/16/19 18:40,,1,,2705.6,,4.3,,2
12/16/19 18:40,,2,,2722.32,,3.2,,8
12/16/19 18:40,,3,,2437.14,,7.1,,1
12/16/19 18:40,,4,,2599.92,,6.7,,3
12/16/19 18:50,,1,,2705.26,,4.3,,2
12/16/19 18:50,,2,,2725.1,,3.2,,8
12/16/19 18:50,,3,,2437.28,,7.1,,1
12/16/19 18:50,,4,,2600.55,,6.7,,3
12/16/19 19:00,,1,,2705.43,,4.3,,2
12/16/19 19:00,,2,,2726.39,,3.2,,9
12/16/19 19:00,,3,,2436.23,,7.1,,2
12/16/19 19:00,,4,,2600.52,,6.7,,3
12/16/19 19:10,,1,,2701.25,,4.3,,1
12/16/19 19:10,,2,,2722.62,,3.2,,8
12/16/19 19:10,,3,,2436.16,,7.1,,2
12/16/19 19:10,,4,,2603.85,,6.7,,3
12/16/19 19:20,,1,,2705,,4.3,,2
12/16/19 19:20,,2,,2721.72,,3.2,,8
12/16/19 19:20,,3,,2435.66,,7.1,,2
12/16/19 19:20,,4,,2603.31,,6.7,,3
12/16/19 19:30,,1,,2704.7,,4.3,,2
12/16/19 19:30,,2,,2724.3,,3.2,,8
12/16/19 19:30,,3,,2435.88,,7.1,,2
12/16/19 19:30,,4,,2603.59,,6.7,,3
12/16/19 19:40,,1,,2701.38,,4.3,,2
12/16/19 19:40,,2,,2725.53,,3.2,,8
12/16/19 19:40,,3,,2435.67,,7.1,,1
12/16/19 19:40,,4,,2603.01,,6.7,,4
12/16/19 19:50,,1,,2700.76,,4.3,,3
12/16/19 19:50,,2,,2721.87,,3.2,,9
12/16/19 19:50,,3,,2435.99,,7.1,,1
12/16/19 19:50,,4,,2599.34,,6.7,,4
12/16/19 20:00,,1,,2700.85,,4.3,,2
12/16/19 20:00,,2,,2721.26,,3.2,,8
12/16/19 20:00,,3,,2435.45,,7.1,,1
12/16/19 20:00,,4,,2599.65,,6.7,,3
12/16/19 20:10,,1,,2701.02,,4.3,,2
12/16/19 20:10,,2,,2724.48,,3.2,,9
12/16/19 20:10,,3,,2435.22,,7.1,,2
12/16/19 20:10,,4,,2602.46,,6.7,,3
12/16/19 20:20,,1,,2703.93,,4.3,,2
12/16/19 20:20,,2,,2724.13,,3.2,,8
12/16/19 20:20,,3,,2435.71,,7.1,,2
12/16/19 20:20,,4,,2602.87,,6.8,,3
12/16/19 20:30,,1,,2703.89,,4.3,,2
12/16/19 20:30,,2,,2725.76,,3.2,,9
12/16/19 20:30,,3,,2435.01,,7.1,,1
12/16/19 20:30,,4,,2602.92,,6.8,,3
12/16/19 20:40,,1,,2700.77,,4.3,,2
12/16/19 20:40,,2,,2720.89,,3.2,,9
12/16/19 20:40,,3,,2434.42,,7.1,,1
12/16/19 20:40,,4,,2602.99,,6.8,,4
12/16/19 20:50,,1,,2703.42,,4.3,,2
12/16/19 20:50,,2,,2723.73,,3.2,,8
12/16/19 20:50,,3,,2434.3,,7.1,,1
12/16/19 20:50,,4,,2598.44,,6.8,,3
12/16/19 21:00,,1,,2703.54,,4.3,,2
12/16/19 21:00,,2,,2721.14,,3.2,,8
12/16/19 21:00,,3,,2434.7,,7.1,,2
12/16/19 21:00,,4,,2602.24,,6.8,,3
12/16/19 21:10,,1,,2703.6,,4.3,,2
12/16/19 21:10,,2,,2720.77,,3.2,,8
12/16/19 21:10,,3,,2433.28,,7.1,,2
12/16/19 21:10,,4,,2602.36,,6.8,,3
12/16/19 21:20,,1,,2699.59,,4.3,,2
12/16/19 21:20,,2,,2720.88,,3.2,,8
12/16/19 21:20,,3,,2434.13,,7.1,,1
12/16/19 21:20,,4,,2602.34,,6.8,,3
12/16/19 21:30,,1,,2699.48,,4.3,,1
12/16/19 21:30,,2,,2720.82,,3.2,,8
12/16/19 21:30,,3,,2433.66,,7.1,,2
12/16/19 21:30,,4,,2598.04,,6.8,,3
12/16/19 21:40,,1,,2699.27,,4.3,,2
12/16/19 21:40,,2,,2720.88,,3.2,,9
12/16/19 21:40,,3,,2434.5,,7.1,,1
12/16/19 21:40,,4,,2601.93,,6.8,,3
12/16/19 21:50,,1,,2698.38,,4.3,,2
12/16/19 21:50,,2,,2721.37,,3.2,,9
12/16/19 21:50,,3,,2433.87,,7.1,,2
12/16/19 21:50,,4,,2598.09,,6.8,,3
12/16/19 22:00,,1,,2698.45,,4.3,,2
12/16/19 22:00,,2,,2725.31,,3.2,,8
12/16/19 22:00,,3,,2433.05,,7.1,,1
12/16/19 22:00,,4,,2601.83,,6.8,,4
12/16/19 22:10,,1,,2699.21,,4.3,,2
12/16/19 22:10,,2,,2721.14,,3.2,,8
12/16/19 22:10,,3,,2433.58,,7.1,,2
12/16/19 22:10,,4,,2601.75,,6.8,,3
12/16/19 22:20,,1,,2701.84,,4.3,,2
12/16/19 22:20,,2,,2720.78,,3.2,,8
12/16/19 22:20,,3,,2433.24,,7.1,,2
12/16/19 22:20,,4,,2601.4,,6.8,,3
12/16/19 22:30,,1,,2698.53,,4.3,,2
12/16/19 22:30,,2,,2723.73,,3.2,,8
12/16/19 22:30,,3,,2432.77,,7.1,,1
12/16/19 22:30,,4,,2601.24,,6.8,,3
12/16/19 22:40,,1,,2701.83,,4.3,,2
12/16/19 22:40,,2,,2720.96,,3.2,,8
12/16/19 22:40,,3,,2432.9,,7.1,,1
12/16/19 22:40,,4,,2601.11,,6.8,,3
12/16/19 22:50,,1,,2698.15,,4.3,,2
12/16/19 22:50,,2,,2720.3,,3.2,,8
12/16/19 22:50,,3,,2432.09,,7.1,,1
12/16/19 22:50,,4,,2601.07,,6.8,,3
12/16/19 23:00,,1,,2698.52,,4.3,,2
12/16/19 23:00,,2,,2724.48,,3.2,,8
12/16/19 23:00,,3,,2432.8,,7.1,,1
12/16/19 23:00,,4,,2596.66,,6.8,,3
12/16/19 23:10,,1,,2701.28,,4.3,,2
12/16/19 23:10,,2,,2723.15,,3.2,,8
12/16/19 23:10,,3,,2432.56,,7.1,,2
12/16/19 23:10,,4,,2601.09,,6.8,,3
12/16/19 23:20,,1,,2698.31,,4.3,,2
12/16/19 23:20,,2,,2724.4,,3.2,,9
12/16/19 23:20,,3,,2432.35,,7,,1
12/16/19 23:20,,4,,2600.75,,6.8,,3
12/16/19 23:30,,1,,2697.86,,4.3,,2
12/16/19 23:30,,2,,2720.17,,3.2,,8
12/16/19 23:30,,3,,2431.65,,7,,2
12/16/19 23:30,,4,,2601.15,,6.8,,3
12/16/19 23:40,,1,,2697.81,,4.3,,2
12/16/19 23:40,,2,,2720.15,,3.2,,8
12/16/19 23:40,,3,,2431.87,,7,,1
12/16/19 23:40,,4,,2600.92,,6.8,,3
12/16/19 23:50,,1,,2701.42,,4.3,,2
12/16/19 23:50,,2,,2723.93,,3.2,,8
12/16/19 23:50,,3,,2432.31,,7,,1
12/16/19 23:50,,4,,2601.13,,6.8,,3
